Time,max
190821173554,9.2
190821173607,9.5
190821173621,9.4
190821173634,9.3
190821173647,9.1
190821173701,9.1
190821173714,9.1
190821173727,9.5
190821173741,9.5
190821173754,9.5
190821173808,9.3
190821173821,9.7
190821173834,9.5
190821173848,9.1
190821173901,9.1
190821173915,9.0
190821173928,8.7
190821173941,9.4
190821173955,9.0
190821174008,9.3
190821174021,9.5
190821174035,9.4
190821174048,9.3
190821174101,9.3
190821174115,9.3
190821174128,8.9
190821174141,9.1
190821174155,9.0
190821174208,9.4
190821174221,9.1
190821174235,9.6
190821174248,9.8
190821174301,9.7
190821174315,9.6
190821174328,9.0
190821174341,9.5
190821174355,9.2
190821174408,9.5
190821174421,9.2
190821174435,9.5
190821174448,9.1
190821174501,9.1
190821174515,9.3
190821174528,9.4
190821174541,9.4
190821174555,9.1
190821174608,9.4
190821174621,9.7
190821174635,9.5
190821174648,9.2
190821174701,9.3
190821174715,9.7
190821174728,9.7
190821174741,9.3
190821174755,9.1
190821174808,9.5
190821174821,9.2
190821174835,8.9
190821174848,9.2
190821174901,9.4
190821174915,9.1
190821174928,9.2
190821174941,9.7
190821174955,9.4
190821175008,9.4
190821175021,9.3
190821175035,9.5
190821175048,9.4
190821175101,9.0
190821175115,9.7
190821175128,9.7
190821175141,9.6
190821175155,9.4
190821175208,9.4
190821175221,9.4
190821175235,9.0
190821175248,9.5
190821175301,9.4
190821175315,9.5
190821175328,9.3
190821175341,9.5
190821175355,9.2
190821175408,9.4
190821175421,9.2
190821175435,9.0
190821175448,9.1
190821175501,9.1
190821175515,9.4
190821175528,9.1
190821175541,9.5
190821175555,9.6
190821175608,9.5
190821175621,9.4
190821175635,9.4
190821175648,9.3
190821175701,9.4
190821175714,9.6
190821175728,9.4
190821175741,9.7
190821175755,9.4
190821175808,9.5
190821175821,9.3
190821175835,9.6
190821175848,9.4
190821175901,8.9
190821175915,9.2
190821175928,9.6
190821175941,9.4
190821175955,9.3
190821180008,9.4
190821180022,9.4
190821180035,9.0
190821180048,9.7
190821180102,9.2
190821180115,9.9
190821180128,9.2
190821180142,9.6
190821180155,9.6
190821180208,8.9
190821180222,9.6
190821180235,9.4
190821180248,9.7
190821180302,9.3
190821180315,9.1
190821180328,8.9
190821180342,9.2
190821180355,9.5
190821180408,9.4
190821180422,9.4
190821180435,9.5
190821180448,9.3
190821180502,9.9
190821180515,9.3
190821180528,9.3
190821180542,10.0
190821180555,9.6
190821180608,9.5
190821180622,9.6
190821180635,9.5
190821180649,9.6
190821180702,9.4
190821180715,9.5
190821180729,9.7
190821180742,9.4
190821180755,9.3
190821182226,7.0
190821182238,8.1
190821182250,8.4
190821182302,15.2
190821182315,17.6
190821182327,17.3
190821182339,13.1
190821182352,8.1
190821182404,11.7
190821182416,8.2
190821182428,7.1
190821182441,8.3
190821182453,8.1
190821182506,8.4
190821182518,8.2
190821182530,8.0
190821182544,8.7
190821182557,8.2
190821182610,8.9
190821182624,9.1
190821182637,9.2
190821182651,8.9
190821182704,9.1
190821182717,9.5
190821182731,8.9
190821182744,9.2
190821182757,9.2
190821182811,9.2
190821182824,9.3
190821182837,8.8
190821182851,9.4
190821182904,8.9
190821182917,9.5
190821182931,8.9
190821182944,9.3
190821182957,9.2
190821183011,8.9
190821183024,9.2
190821183037,9.0
190821183051,9.2
190821183104,9.3
190821183117,9.2
190821183131,8.8
190821183144,9.2
190821183157,9.2
190821183210,8.7
190821183224,9.1
190821183237,9.0
190821183250,8.8
190821183304,9.5
190821183317,8.8
190821183330,9.4
190821183344,8.9
190821183357,9.3
190821183410,9.2
190821183424,9.5
190821183437,9.0
190821183450,9.2
190821183504,9.2
190821183517,9.1
190821183530,9.3
190821183544,9.6
190821183557,9.0
190821183611,9.2
190821183624,8.9
190821183637,9.3
190821183651,8.9
190821183704,9.2
190821183717,9.0
190821183731,9.0
190821183744,9.2
190821183757,9.0
190821183811,9.0
190821183824,9.0
190821183837,9.5
190821183851,9.4
190821183904,9.0
190821183917,8.8
190821183931,9.3
190821183944,8.9
190821183957,9.1
190821184011,9.0
190821184024,8.5
190821184037,9.0
190821184051,9.2
190821184104,9.1
190821184117,9.1
190821184131,8.2
190821184144,8.7
190821184157,9.0
190821184211,9.0
190821184224,9.0
190821184237,8.8
190821184251,8.7
190821184304,9.0
190821184317,9.5
190821184331,8.8
190821184344,9.0
190821184357,8.8
190821184411,9.0
190821184424,8.9
190821184438,8.7
190821184451,8.9
190821184504,8.7
190821184518,9.0
190821184531,8.9
190821184544,8.9
190821184558,9.3
190821184611,9.1
190821184624,9.1
190821184638,9.1
190821184651,9.2
190821184704,9.3
190821184718,8.9
190821184731,9.2
190821184744,9.1
190821184758,9.3
190821184811,9.2
190821184824,9.1
190821184838,9.1
190821184851,9.4
190821184904,9.1
190821184918,9.3
190821184931,9.4
190821185057,19.3
190821185110,13.3
190821185123,14.8
190821185137,15.0
190821185150,14.5
190821185203,14.2
190821185217,13.7
190821185230,13.5
190821185243,13.2
190821185257,12.1
190821185310,11.7
190821185323,11.8
190821185337,10.8
190821185350,10.5
190821185403,10.8
190821185417,9.9
190821185430,9.6
190821185443,9.4
190821185457,9.5
190821185510,9.4
190821185523,9.2
190821185537,9.4
190821185550,9.5
190821185603,9.7
190821185617,9.6
190821185630,9.6
190821185643,9.3
190821185657,9.4
190821185710,9.2
190821185723,9.3
190821185737,9.2
190821185750,9.4
190821185803,9.5
190821185817,9.4
190821185830,9.7
190821185843,9.5
190821185857,9.6
190821185910,9.4
190821185923,9.5
190821185937,9.6
190821185950,9.5
190821190003,9.5
190821190017,9.4
190821190030,9.5
190821190043,9.0
190821190057,8.9
190821190110,9.5
190821190123,9.7
190821190137,9.4
190821190150,9.4
190821190203,9.8
190821190217,9.2
190821190230,9.2
190821190243,9.3
190821190257,9.1
190821190310,9.6
190821190323,9.0
190821190337,9.5
190821190350,9.8
190821190403,9.3
190821190417,9.1
190821190430,9.7
190821190443,9.4
190821190457,9.3
190821190510,9.1
190821190523,9.3
190821190537,9.3
190821190550,9.3
190821190603,9.2
190821190617,9.5
190821190630,9.4
190821190643,9.1
190821190657,8.7
190821190710,9.3
190821190723,9.4
190821190737,9.6
190821190750,9.1
190821190803,9.4
190821190816,9.2
190821190830,9.2
190821190843,9.4
190821190857,9.8
190821190910,9.1
190821190923,9.5
190821190937,9.2
190821190950,9.8
190821191003,9.2
190821191017,9.3
190821191030,9.3
190821191043,9.6
190821191057,8.7
190821191110,9.1
190821191123,9.0
190821191137,9.3
190821191150,9.3
190821191203,9.2
190821191217,9.0
190821191230,9.2
190821191243,9.1
190821191257,8.7
190821191310,9.0
190821191324,9.1
190821191337,9.2
190821191350,9.2
190821191404,9.1
190821191417,8.8
190821191430,9.4
190821191444,9.3
190821191457,9.4
190821191510,9.4
190821191524,9.5
190821191537,9.2
190821191550,9.6
190821191604,9.9
190821191617,9.1
190821191630,9.2
190821191644,9.0
190821191657,9.1
190821191710,9.2
190821191724,9.3
190821191737,9.2
190821191750,9.2
190821191804,9.4
190821191817,9.1
190821191830,8.8
190821191844,9.0
190821191857,9.5
190821191910,9.2
190821191924,9.4
190821191937,9.3
190821191950,9.5
190821192004,9.0
190821192017,9.5
190821192030,9.2
190821192044,9.3
190821192057,9.7
190821192110,9.4
190821192124,9.1
190821192137,9.5
190821192150,9.7
190821192204,9.5
190821192217,9.3
190821192230,9.5
190821192244,9.0
190821192257,9.3
190821192310,9.4
190821192324,9.0
190821192337,9.4
190821192350,9.1
190821192404,9.1
190821192417,9.0
190821192430,9.3
190821192444,8.7
190821192457,9.1
190821192510,9.3
190821192524,9.6
190821192537,9.4
190821192550,9.3
190821192604,9.4
190821192617,9.1
190821192630,8.8
190821192644,9.6
190821192657,8.9
190821192710,9.0
190821192724,9.3
190821192737,9.1
190821192750,9.2
190821192804,9.2
190821192817,8.9
190821192831,9.5
190821192844,9.1
190821192857,9.2
190821192911,9.2
190821192924,9.4
190821192938,9.2
190821192951,9.1
190821193004,8.7
190821193018,9.0
190821193031,9.5
190821193045,9.3
190821193058,9.0
190821193111,9.4
190821193125,9.7
190821193138,9.4
190821193151,10.0
190821193205,9.2
190821193218,9.1
190821193231,9.5
190821193245,9.4
190821193258,9.6
190821193311,9.5
190821193325,9.5
190821193338,9.6
190821193351,9.1
190821193405,9.3
190821193418,9.3
190821193431,9.5
190821193445,9.3
190821193458,9.3
190821193511,9.4
190821193525,9.7
190821193538,9.5
190821193552,9.2
190821193605,9.9
190821193618,9.4
190821193632,9.4
190821193645,9.3
190821193658,9.5
190821193712,9.2
190821193725,9.6
190821193738,9.8
190821193752,9.8
190821193805,9.6
190821193818,9.6
190821193832,9.4
190821193845,9.5
190821193858,9.3
190821193912,9.8
190821193925,9.3
190821193938,9.4
190821193952,9.4
190821194005,9.5
190821194018,9.3
190821194032,9.5
190821194045,9.4
190821194058,9.5
190821194112,9.3
190821194125,9.3
190821194138,9.3
190821194152,9.4
190821194205,9.8
190821194218,9.6
190821194232,9.3
190821194245,9.2
190821194258,9.3
190821194312,9.4
190821194325,9.4
190821194338,9.3
190821194352,9.3
190821194405,9.7
190821194418,9.4
190821194432,9.2
190821194445,9.3
190821194458,9.2
190821194512,9.0
190821194525,8.9
190821194538,9.1
190821194552,9.4
190821194605,9.2
190821194618,9.7
190821194632,9.2
190821194645,9.4
190821194658,9.2
190821194712,9.7
190821194725,9.1
190821194738,9.3
190821194752,9.3
190821194805,9.3
190821194819,9.0
190821194832,9.2
190821194845,8.8
190821194859,8.9
190821194912,9.4
190821194925,9.7
190821194939,9.1
190821194952,9.0
190821195005,9.2
190821195019,9.5
190821195032,9.1
190821195046,9.2
190821195059,9.1
190821195112,9.5
190821195126,9.4
190821195139,9.3
190821195152,9.7
190821195206,9.1
190821195219,9.2
190821195232,9.6
190821195246,9.6
190821195259,9.4
190821195312,9.4
190821195326,9.3
190821195339,9.4
190821195352,9.1
190821195406,9.5
190821195419,9.2
190821195432,9.8
190821195446,9.5
190821195459,9.1
190821195512,9.2
190821195526,9.2
190821195539,9.4
190821195552,9.5
190821195606,9.6
190821195619,9.3
190821195632,9.3
190821195646,9.3
190821195659,9.3
190821195712,9.2
190821195726,9.3
190821195739,9.2
190821195752,9.3
190821195806,9.1
190821195819,9.2
190821195832,9.5
190821195846,9.6
190821195859,9.2
190821195912,9.3
190821195926,9.4
190821195939,8.8
190821195952,9.1
190821200006,9.3
190821200019,9.4
190821200032,9.3
190821200046,9.5
190821200059,8.9
190821200112,9.5
190821200126,9.4
190821200139,9.5
190821200152,9.6
190821200206,9.2
190821200219,9.3
190821200232,9.3
190821200246,9.7
190821200259,9.4
190821200312,9.4
190821200326,9.3
190821200339,9.2
190821200352,9.6
190821200406,9.4
190821200419,9.3
190821200432,9.4
190821200446,9.4
190821200459,9.5
190821200513,9.5
190821200526,9.5
190821200539,9.3
190821200553,9.2
190821200606,9.1
190821200619,9.4
190821200633,9.9
190821200646,9.0
190821200659,9.6
190821200713,9.4
190821200726,9.1
190821200739,9.8
190821200753,9.5
190821200806,9.6
190821200820,10.5
190821200833,9.8
190821200846,9.6
190821200900,9.0
190821200913,9.5
190821200926,9.5
190821200940,9.5
190821200953,9.8
190821201006,9.4
190821201020,9.9
190821201033,9.5
190821201046,9.4
190821201100,9.5
190821201113,9.3
190821201126,9.4
190821201140,9.4
190821201153,9.6
190821201206,9.6
190821201220,9.3
190821201233,9.3
190821201246,9.5
190821201300,9.3
190821201313,9.5
190821201326,9.5
190821201340,9.3
190821201353,9.3
190821201406,9.7
190821201420,9.4
190821201433,9.0
190821201446,9.6
190821201500,9.5
190821201513,9.9
190821201526,9.4
190821201540,9.3
190821201553,9.7
190821201606,9.3
190821201620,9.6
190821201633,9.4
190821201646,9.5
190821201700,9.8
190821201713,9.6
190821201726,9.1
190821201740,9.8
190821201753,9.4
190821201806,9.6
190821201820,9.6
190821201833,9.3
190821201846,9.2
190821201900,9.3
190821201913,9.3
190821201926,9.3
190821201940,9.6
190821201953,9.1
190821202006,9.6
190821202020,9.5
190821202033,9.5
190821202046,8.9
190821202100,9.8
190821202113,9.3
190821202126,9.6
190821202140,9.3
190821202153,9.2
190821202206,9.2
190821202220,9.4
190821202233,9.8
190821202246,9.9
190821202300,9.6
190821202313,9.4
190821202326,9.4
190821202340,9.6
190821202353,9.8
190821202406,9.4
190821202420,9.2
190821202433,9.5
190821202446,9.5
190821202500,9.4
190821202513,9.6
190821202526,9.6
190821202540,9.3
190821202553,9.3
190821202606,9.5
190821202620,9.4
190821202633,9.2
190821202646,9.2
190821202700,9.5
190821202713,9.4
190821202726,9.8
190821202740,9.4
190821202753,9.2
190821202806,9.4
190821202820,9.7
190821202833,9.4
190821202846,9.5
190821202900,9.7
190821202913,9.2
190821202926,9.4
190821202940,10.0
190821202953,9.5
190821203006,9.2
190821203020,9.7
190821203033,9.4
190821203046,9.9
190821203100,9.5
190821203113,9.5
190821203126,9.6
190821203140,9.9
190821203153,9.8
190821203206,9.8
190821203220,9.9
190821203233,9.7
190821203246,10.2
190821203300,9.9
190821203313,9.8
190821203326,9.7
190821203340,9.6
190821203353,9.8
190821203406,9.1
190821203420,9.5
190821203433,9.6
190821203446,9.2
190821203500,9.4
190821203513,9.0
190821203526,9.3
190821203540,9.2
190821203553,9.6
190821203606,8.9
190821203620,9.4
190821203633,9.7
190821203646,9.2
190821203700,9.4
190821203713,9.3
190821203726,9.0
190821203740,9.4
190821203753,9.1
190821203806,9.1
190821203819,9.1
190821203833,9.3
190821203846,9.4
190821203859,9.3
190821203913,9.1
190821203926,9.1
190821203939,9.2
190821203953,9.2
190821204006,9.3
190821204019,9.5
190821204033,9.2
190821204046,9.4
190821204059,9.3
190821204113,9.2
190821204126,9.4
190821204139,9.4
190821204153,9.2
190821204206,8.9
190821204219,9.7
190821204233,9.7
190821204246,9.2
190821204259,9.2
190821204313,9.3
190821204326,9.2
190821204339,9.3
190821204353,9.2
190821204406,9.5
190821204419,9.4
190821204433,9.3
190821204446,9.3
190821204459,9.4
190821204513,9.3
190821204526,9.8
190821204539,9.5
190821204553,9.5
190821204606,9.4
190821204620,9.6
190821204633,9.0
190821204646,9.2
190821204700,9.2
190821204713,9.4
190821204726,9.2
190821204740,9.8
190821204753,9.5
190821204806,9.1
190821204820,9.6
190821204833,9.6
190821204846,9.2
190821204900,9.5
190821204913,9.1
190821204926,9.1
190821204940,9.1
190821204953,9.2
190821205006,9.2
190821205020,9.1
190821205033,9.6
190821205046,9.3
190821205100,9.5
190821205113,9.3
190821205126,9.6
190821205140,9.0
190821205153,9.2
190821205206,9.4
190821205219,9.4
190821205233,9.2
190821205246,9.3
190821205300,9.2
190821205313,9.3
190821205326,9.2
190821205340,9.4
190821205353,9.3
190821205406,9.5
190821205420,9.0
190821205433,9.1
190821205447,9.1
190821205500,9.2
190821205513,9.4
190821205527,9.3
190821205540,9.4
190821205554,9.1
190821205607,9.3
190821205620,9.1
190821205633,9.2
190821205647,9.7
190821205700,9.7
190821205714,9.2
190821205727,9.5
190821205740,9.3
190821205754,9.2
190821205807,9.5
190821205820,9.1
190821205834,9.1
190821205847,9.3
190821205900,9.0
190821205914,9.0
190821205927,9.4
190821205940,8.8
190821205954,9.2
190821210007,9.8
190821210021,9.1
190821210034,9.6
190821210047,9.3
190821210100,9.2
190821210114,9.6
190821210127,9.1
190821210140,9.3
190821210154,9.4
190821210207,9.5
190821210220,9.5
190821210234,9.3
190821210247,9.8
190821210301,9.5
190821210314,9.2
190821210327,9.8
190821210340,9.5
190821210354,9.3
190821210407,9.0
190821210421,9.6
190821210434,9.6
190821210447,9.7
190821210501,9.6
190821210514,9.4
190821210527,9.2
190821210541,9.6
190821210554,9.5
190821210607,9.5
190821210620,9.6
190821210634,9.1
190821210647,9.5
190821210700,9.2
190821210714,9.2
190821210727,9.2
190821210741,9.1
190821210754,9.5
190821210807,10.0
190821210820,9.5
190821210834,9.3
190821210847,9.9
190821210900,9.2
190821210914,9.7
190821210927,9.4
190821210941,9.4
190821210954,9.5
190821211007,9.7
190821211021,9.5
190821211034,9.5
190821211047,9.8
190821211101,9.7
190821211114,9.5
190821211127,9.7
190821211141,9.7
190821211154,9.8
190821211208,9.9
190821211221,9.3
190821211234,9.6
190821211247,9.6
190821211301,9.2
190821211314,9.9
190821211328,10.0
190821211341,9.5
190821211354,9.8
190821211407,9.5
190821211421,9.4
190821211434,9.5
190821211448,9.4
190821211501,9.4
190821211514,9.3
190821211528,10.0
190821211541,9.7
190821211554,9.6
190821211607,9.8
190821211621,9.5
190821211634,9.7
190821211647,9.4
190821211701,9.4
190821211714,9.9
190821211728,9.2
190821211741,9.5
190821211754,9.7
190821211807,9.8
190821211821,9.9
190821211834,9.3
190821211847,9.8
190821211901,9.3
190821211914,9.7
190821211928,9.5
190821211941,9.0
190821211954,9.6
190821212007,9.6
190821212021,9.6
190821212034,9.2
190821212048,9.3
190821212101,9.4
190821212114,9.8
190821212128,9.5
190821212141,9.4
190821212154,9.2
190821212208,9.8
190821212221,9.6
190821212234,9.5
190821212248,9.9
190821212301,9.6
190821212314,9.4
190821212328,9.5
190821212341,9.2
190821212354,8.8
190821212408,9.5
190821212421,9.3
190821212435,9.4
190821212448,9.5
190821212501,9.2
190821212514,9.1
190821212528,9.3
190821212541,9.6
190821212555,9.3
190821212608,9.7
190821212621,9.4
190821212634,9.6
190821212648,9.4
190821212701,9.6
190821212714,9.2
190821212728,9.4
190821212741,9.6
190821212754,9.3
190821212808,9.6
190821212821,9.5
190821212834,9.4
190821212848,9.6
190821212901,9.2
190821212914,9.7
190821212928,9.3
190821212941,9.5
190821212954,9.4
190821213008,9.6
190821213021,9.3
190821213034,9.1
190821213048,9.2
190821213101,9.3
190821213115,9.4
190821213128,9.4
190821213141,9.5
190821213155,9.4
190821213208,9.5
190821213221,9.7
190821213235,9.4
190821213248,9.4
190821213301,9.1
190821213315,9.6
190821213328,9.2
190821213341,9.7
190821213355,9.5
190821213408,9.5
190821213421,9.6
190821213435,9.1
190821213448,9.5
190821213502,9.4
190821213515,9.6
190821213528,9.6
190821213541,8.8
190821213555,9.3
190821213608,9.4
190821213621,9.4
190821213635,9.5
190821213648,9.3
190821213702,9.1
190821213715,9.8
190821213728,9.5
190821213742,9.5
190821213755,9.6
190821213809,9.7
190821213822,9.4
190821213835,9.5
190821213848,9.6
190821213902,9.8
190821213915,9.5
190821213928,9.3
190821213942,9.2
190821213955,9.5
190821214008,9.6
190821214022,9.5
190821214035,9.0
190821214048,9.8
190821214102,9.0
190821214115,9.6
190821214128,9.6
190821214142,9.5
190821214155,9.5
190821214209,9.5
190821214222,9.3
190821214235,9.5
190821214249,9.2
190821214302,9.8
190821214315,9.6
190821214329,9.0
190821214342,9.3
190821214356,9.1
190821214409,9.6
190821214422,9.0
190821214436,9.0
190821214449,9.8
190821214502,9.5
190821214516,9.4
190821214529,9.6
190821214542,8.8
190821214556,9.5
190821214609,9.7
190821214622,9.0
190821214636,9.2
190821214649,9.4
190821214702,8.8
190821214716,9.4
190821214729,9.3
190821214743,8.9
190821214756,9.2
190821214809,9.2
190821214823,9.2
190821214836,9.1
190821214849,9.2
190821214903,9.0
190821214916,9.3
190821214929,9.4
190821214943,9.5
190821214956,9.5
190821215009,9.3
190821215023,9.1
190821215036,9.1
190821215049,10.0
190821215103,10.0
190821215116,9.0
190821215129,9.6
190821215143,9.2
190821215156,10.1
190821215209,9.2
190821215223,9.4
190821215236,8.9
190821215249,9.3
190821215303,9.8
190821215316,9.3
190821215329,9.2
190821215343,9.2
190821215356,9.5
190821215409,9.2
190821215423,9.5
190821215436,9.8
190821215449,9.2
190821215503,9.4
190821215516,9.6
190821215529,9.6
190821215543,9.6
190821215556,9.7
190821215609,9.9
190821215623,9.5
190821215636,9.6
190821215649,8.9
190821215703,9.2
190821215716,9.5
190821215729,9.6
190821215743,9.8
190821215756,9.7
190821215809,9.6
190821215823,9.7
190821215836,9.3
190821215849,9.5
190821215903,9.3
190821215916,9.6
190821215929,9.0
190821215943,9.7
190821215956,9.7
190821220009,9.9
190821220023,9.4
190821220036,9.3
190821220049,9.4
190821220103,9.4
190821220116,9.1
190821220129,9.3
190821220143,9.2
190821220156,9.9
190821220209,9.3
190821220223,9.3
190821220236,9.3
190821220250,9.5
190821220303,9.1
190821220316,8.9
190821220330,9.5
190821220343,9.2
190821220356,9.3
190821220410,9.3
190821220423,9.1
190821220436,9.7
190821220450,9.4
190821220503,9.4
190821220516,9.7
190821220530,9.3
190821220543,9.1
190821220556,9.6
190821220610,9.6
190821220623,9.3
190821220636,9.5
190821220650,9.7
190821220703,9.8
190821220716,9.3
190821220730,9.8
190821220743,9.3
190821220756,9.6
190821220810,9.3
190821220823,9.7
190821220836,9.5
190821220850,9.1
190821220903,10.1
190821220916,9.5
190821220930,9.5
190821220943,9.5
190821220957,9.4
190821221010,9.2
190821221023,9.4
190821221037,9.6
190821221050,9.6
190821221103,9.2
190821221117,9.3
190821221130,9.5
190821221143,9.7
190821221157,9.5
190821221210,9.2
190821221223,9.1
190821221237,9.6
190821221250,9.6
190821221303,9.4
190821221317,9.1
190821221330,9.7
190821221343,9.5
190821221357,9.4
190821221410,9.3
190821221423,9.2
190821221437,9.2
190821221450,9.1
190821221503,9.9
190821221517,9.1
190821221530,9.6
190821221543,9.4
190821221557,9.6
190821221610,9.5
190821221623,9.6
190821221637,9.3
190821221650,9.1
190821221703,9.3
190821221716,9.4
190821221730,9.5
190821221743,9.2
190821221756,9.6
190821221810,9.2
190821221823,9.4
190821221837,9.2
190821221850,9.3
190821221903,9.4
190821221917,9.6
190821221930,9.3
190821221943,8.8
190821221957,8.9
190821222010,8.9
190821222023,9.4
190821222037,9.0
190821222050,9.3
190821222103,9.3
190821222117,9.0
190821222130,9.4
190821222143,9.4
190821222157,8.9
190821222210,9.1
190821222223,9.3
190821222237,9.6
190821222250,9.5
190821222303,9.2
190821222317,9.1
190821222330,9.3
190821222344,9.1
190821222357,9.2
190821222410,9.5
190821222424,9.2
190821222437,9.4
190821222450,9.5
190821222504,9.7
190821222517,9.1
190821222530,9.4
190821222544,9.2
190821222557,9.3
190821222611,9.0
190821222624,10.0
190821222637,9.6
190821222650,9.2
190821222704,9.7
190821222717,10.0
190821222730,10.0
190821222744,9.7
190821222757,9.3
190821222811,9.5
190821222824,10.0
190821222837,9.6
190821222850,9.4
190821222904,9.3
190821222917,9.3
190821222931,9.5
190821222944,9.6
190821222957,9.9
190821223011,9.2
190821223024,9.8
190821223037,9.7
190821223051,9.5
190821223104,9.8
190821223117,9.5
190821223131,9.4
190821223144,9.2
190821223157,9.6
190821223211,9.4
190821223224,9.2
190821223237,9.3
190821223251,9.4
190821223304,9.3
190821223317,9.2
190821223331,9.5
190821223344,9.7
190821223357,9.2
190821223411,9.4
190821223424,10.0
190821223437,9.4
190821223451,9.2
190821223504,9.7
190821223517,9.7
190821223531,9.5
190821223544,9.6
190821223558,9.4
190821223611,9.5
190821223624,9.9
190821223638,9.8
190821223651,9.4
190821223704,9.5
190821223717,9.0
190821223731,9.6
190821223744,9.8
190821223758,9.5
190821223811,9.6
190821223824,9.4
190821223838,9.6
190821223851,9.6
190821223904,9.4
190821223918,9.6
190821223931,9.3
190821223944,9.6
190821223958,9.5
190821224011,9.7
190821224025,9.5
190821224038,9.4
190821224051,9.7
190821224104,9.6
190821224118,9.2
190821224131,9.8
190821224145,9.7
190821224158,9.6
190821224211,9.3
190821224225,9.8
190821224238,9.9
190821224251,10.1
190821224305,9.5
190821224318,9.6
190821224331,9.2
190821224345,9.4
190821224358,10.1
190821224411,9.2
190821224425,9.6
190821224438,9.5
190821224451,9.1
190821224505,9.2
190821224518,9.4
190821224531,9.3
190821224545,10.0
190821224558,9.7
190821224611,9.5
190821224625,9.4
190821224638,9.7
190821224652,9.6
190821224705,9.5
190821224718,9.8
190821224731,9.2
190821224745,9.6
190821224758,9.4
190821224811,9.5
190821224825,9.8
190821224838,9.6
190821224851,9.8
190821224905,9.4
190821224918,9.3
190821224931,9.8
190821224945,9.2
190821224958,9.5
190821225011,9.3
190821225025,9.5
190821225038,9.3
190821225051,9.6
190821225105,9.1
190821225118,9.4
190821225132,9.6
190821225145,9.7
190821225158,9.5
190821225212,9.2
190821225225,9.0
190821225238,9.5
190821225252,9.7
190821225305,9.4
190821225318,9.6
190821225332,9.3
190821225345,9.5
190821225358,9.5
190821225412,9.7
190821225425,9.5
190821225438,9.3
190821225452,9.5
190821225505,9.4
190821225518,9.6
190821225532,9.2
190821225545,9.5
190821225558,9.7
190821225612,9.6
190821225625,9.3
190821225638,9.1
190821225652,10.0
190821225705,9.5
190821225718,9.5
190821225732,9.1
190821225745,9.4
190821225758,9.5
190821225812,9.9
190821225825,9.8
190821225838,9.3
190821225852,9.5
190821225905,9.4
190821225918,9.4
190821225932,9.7
190821225945,9.5
190821225958,9.6
190821230012,9.5
190821230025,9.5
190821230038,9.4
190821230052,9.2
190821230105,9.1
190821230118,9.4
190821230132,9.8
190821230145,9.3
190821230158,9.5
190821230212,9.7
190821230225,9.7
190821230238,9.5
190821230252,9.3
190821230305,9.6
190821230319,9.7
190821230332,9.5
190821230345,9.9
190821230359,9.6
190821230412,9.7
190821230425,9.5
190821230438,9.6
190821230452,9.2
190821230505,9.7
190821230518,9.4
190821230531,8.9
190821230545,9.8
190821230558,9.7
190821230611,9.3
190821230624,9.5
190821230638,9.4
190821230651,9.7
190821230704,9.5
190821230717,9.3
190821230731,9.9
190821230744,9.5
190821230757,9.3
190821230810,9.6
190821230824,9.3
190821230837,9.9
190821230850,9.3
190821230903,9.4
190821230917,9.3
190821230930,9.4
190821230943,9.6
190821230957,9.5
190821231010,9.3
190821231023,9.4
190821231036,9.9
190821231050,9.2
190821231103,9.5
190821231116,9.6
190821231130,9.1
190821231143,9.2
190821231156,9.3
190821231209,9.2
190821231222,9.2
190821231236,9.6
190821231249,9.4
190821231302,9.2
190821231316,9.2
190821231329,9.5
190821231342,10.1
190821231355,9.5
190821231409,9.3
190821231422,9.3
190821231435,9.4
190821231448,9.5
190821231502,9.3
190821231515,9.5
190821231528,9.0
190821231542,9.6
190821231555,9.4
190821231608,9.6
190821231621,9.3
190821231635,9.3
190821231648,9.7
190821231701,9.0
190821231715,9.2
190821231728,9.6
190821231741,9.5
190821231754,9.8
190821231808,9.5
190821231821,9.5
190821231834,9.7
190821231848,9.4
190821231901,9.1
190821231914,9.2
190821231928,9.7
190821231941,9.4
190821231954,9.3
190821232007,9.2
190821232021,9.7
190821232034,9.7
190821232048,9.3
190821232101,9.5
190821232114,9.6
190821232128,9.7
190821232141,9.4
190821232154,9.3
190821232207,9.6
190821232221,9.7
190821232234,9.5
190821232248,9.4
190821232301,9.4
190821232314,9.4
190821232327,9.2
190821232341,9.5
190821232354,9.2
190821232408,9.1
190821232421,9.7
190821232434,9.5
190821232448,9.3
190821232501,9.4
190821232514,9.6
190821232528,9.5
190821232541,9.4
190821232554,9.4
190821232608,9.5
190821232621,9.6
190821232634,9.4
190821232648,9.3
190821232701,9.4
190821232714,9.6
190821232727,9.3
190821232741,9.1
190821232754,9.3
190821232807,9.3
190821232821,9.3
190821232834,9.0
190821232848,9.4
190821232901,9.5
190821232914,9.6
190821232928,9.6
190821232941,9.7
190821232954,9.6
190821233008,9.5
190821233021,9.4
190821233034,9.4
190821233047,9.0
190821233101,9.8
190821233114,9.2
190821233127,9.5
190821233141,9.6
190821233154,9.4
190821233207,9.1
190821233220,9.3
190821233234,9.6
190821233247,9.2
190821233301,9.5
190821233314,9.4
190821233327,9.4
190821233340,9.1
190821233354,9.5
190821233407,9.3
190821233421,9.2
190821233434,9.1
190821233447,9.4
190821233500,9.6
190821233514,9.6
190821233527,9.8
190821233540,9.2
190821233554,9.4
190821233607,9.2
190821233621,9.4
190821233634,9.4
