index,Date,time,max,region,label,record
4744,2019-08-21,17:53:55,9.2,< 1.5,,
4745,2019-08-21,17:54:08,9.4,< 1.5,,
4746,2019-08-21,17:54:21,9.2,< 1.5,,
4747,2019-08-21,17:54:35,9.0,< 1.5,,
4748,2019-08-21,17:54:48,9.1,< 1.5,,
4749,2019-08-21,17:55:01,9.1,< 1.5,,
4750,2019-08-21,17:55:15,9.4,< 1.5,,
4751,2019-08-21,17:55:28,9.1,< 1.5,,
4752,2019-08-21,17:55:41,9.5,< 1.5,,
4753,2019-08-21,17:55:55,9.6,< 1.5,,
4754,2019-08-21,17:56:08,9.5,< 1.5,,
4755,2019-08-21,17:56:21,9.4,< 1.5,,
4756,2019-08-21,17:56:35,9.4,< 1.5,,
4757,2019-08-21,17:56:48,9.3,< 1.5,,
4758,2019-08-21,17:57:01,9.4,< 1.5,,
4759,2019-08-21,17:57:14,9.6,< 1.5,,
4760,2019-08-21,17:57:28,9.4,< 1.5,,
4761,2019-08-21,17:57:41,9.7,< 1.5,,
4762,2019-08-21,17:57:55,9.4,< 1.5,,
4763,2019-08-21,17:58:08,9.5,< 1.5,,
4764,2019-08-21,17:58:21,9.3,< 1.5,,
4765,2019-08-21,17:58:35,9.6,< 1.5,,
4766,2019-08-21,17:58:48,9.4,< 1.5,,
4767,2019-08-21,17:59:01,8.9,< 1.5,,
4768,2019-08-21,17:59:15,9.2,< 1.5,,
4769,2019-08-21,17:59:28,9.6,< 1.5,,
4770,2019-08-21,17:59:41,9.4,< 1.5,,
4771,2019-08-21,17:59:55,9.3,< 1.5,,
4772,2019-08-21,18:00:08,9.4,< 1.5,,
4773,2019-08-21,18:00:22,9.4,< 1.5,,
4774,2019-08-21,18:00:35,9.0,< 1.5,,
4775,2019-08-21,18:00:48,9.7,< 1.5,,
4776,2019-08-21,18:01:02,9.2,< 1.5,,
4777,2019-08-21,18:01:15,9.9,< 1.5,,
4778,2019-08-21,18:01:28,9.2,< 1.5,,
4779,2019-08-21,18:01:42,9.6,< 1.5,,
4780,2019-08-21,18:01:55,9.6,< 1.5,,
4781,2019-08-21,18:02:08,8.9,< 1.5,,
4782,2019-08-21,18:02:22,9.6,< 1.5,,
4783,2019-08-21,18:02:35,9.4,< 1.5,,
4784,2019-08-21,18:02:48,9.7,< 1.5,,
4785,2019-08-21,18:03:02,9.3,< 1.5,,
4786,2019-08-21,18:03:15,9.1,< 1.5,,
4787,2019-08-21,18:03:28,8.9,< 1.5,,
4788,2019-08-21,18:03:42,9.2,< 1.5,,
4789,2019-08-21,18:03:55,9.5,< 1.5,,
4790,2019-08-21,18:04:08,9.4,< 1.5,,
4791,2019-08-21,18:04:22,9.4,< 1.5,,
4792,2019-08-21,18:04:35,9.5,< 1.5,,
4793,2019-08-21,18:04:48,9.3,< 1.5,,
4794,2019-08-21,18:05:02,9.9,< 1.5,,
4795,2019-08-21,18:05:15,9.3,< 1.5,,
4796,2019-08-21,18:05:28,9.3,< 1.5,,
4797,2019-08-21,18:05:42,10.0,< 1.5,,
4798,2019-08-21,18:05:55,9.6,< 1.5,,
4799,2019-08-21,18:06:08,9.5,< 1.5,,
4800,2019-08-21,18:06:22,9.6,< 1.5,,
4801,2019-08-21,18:06:35,9.5,< 1.5,,
4802,2019-08-21,18:06:49,9.6,< 1.5,,
4803,2019-08-21,18:07:02,9.4,< 1.5,,
4804,2019-08-21,18:07:15,9.5,< 1.5,,
4805,2019-08-21,18:07:29,9.7,< 1.5,,
4806,2019-08-21,18:07:42,9.4,< 1.5,,
4807,2019-08-21,18:07:55,9.3,< 1.5,,
4808,2019-08-21,18:22:26,7.0,1.5 ~ 3,,
4809,2019-08-21,18:22:38,8.1,1.5 ~ 3,,
4810,2019-08-21,18:22:50,8.4,1.5 ~ 3,,
4811,2019-08-21,18:23:02,15.2,3 ~ 4.5,,
4812,2019-08-21,18:23:15,17.6,> 4.5,,
4813,2019-08-21,18:23:27,17.3,> 4.5,,
4814,2019-08-21,18:23:39,13.1,1.5 ~ 3,,
4815,2019-08-21,18:23:52,8.1,1.5 ~ 3,,
4816,2019-08-21,18:24:04,11.7,< 1.5,,
4817,2019-08-21,18:24:16,8.2,1.5 ~ 3,,
4818,2019-08-21,18:24:28,7.1,1.5 ~ 3,,
4819,2019-08-21,18:24:41,8.3,1.5 ~ 3,,
4820,2019-08-21,18:24:53,8.1,1.5 ~ 3,,
4821,2019-08-21,18:25:06,8.4,1.5 ~ 3,,
4822,2019-08-21,18:25:18,8.2,1.5 ~ 3,,
4823,2019-08-21,18:25:30,8.0,1.5 ~ 3,,
4824,2019-08-21,18:25:44,8.7,< 1.5,,
4825,2019-08-21,18:25:57,8.2,1.5 ~ 3,,
4826,2019-08-21,18:26:10,8.9,< 1.5,,
4827,2019-08-21,18:26:24,9.1,< 1.5,,
4828,2019-08-21,18:26:37,9.2,< 1.5,,
4829,2019-08-21,18:26:51,8.9,< 1.5,,
4830,2019-08-21,18:27:04,9.1,< 1.5,,
4831,2019-08-21,18:27:17,9.5,< 1.5,,
4832,2019-08-21,18:27:31,8.9,< 1.5,,
4833,2019-08-21,18:27:44,9.2,< 1.5,,
4834,2019-08-21,18:27:57,9.2,< 1.5,,
4835,2019-08-21,18:28:11,9.2,< 1.5,,
4836,2019-08-21,18:28:24,9.3,< 1.5,,
4837,2019-08-21,18:28:37,8.8,< 1.5,,
4838,2019-08-21,18:28:51,9.4,< 1.5,,
4839,2019-08-21,18:29:04,8.9,< 1.5,,
4840,2019-08-21,18:29:17,9.5,< 1.5,,
4841,2019-08-21,18:29:31,8.9,< 1.5,,
4842,2019-08-21,18:29:44,9.3,< 1.5,,
4843,2019-08-21,18:29:57,9.2,< 1.5,,
4844,2019-08-21,18:30:11,8.9,< 1.5,,
4845,2019-08-21,18:30:24,9.2,< 1.5,,
4846,2019-08-21,18:30:37,9.0,< 1.5,,
4847,2019-08-21,18:30:51,9.2,< 1.5,,
4848,2019-08-21,18:31:04,9.3,< 1.5,,
4849,2019-08-21,18:31:17,9.2,< 1.5,,
4850,2019-08-21,18:31:31,8.8,< 1.5,,
4851,2019-08-21,18:31:44,9.2,< 1.5,,
4852,2019-08-21,18:31:57,9.2,< 1.5,,
4853,2019-08-21,18:32:10,8.7,< 1.5,,
4854,2019-08-21,18:32:24,9.1,< 1.5,,
4855,2019-08-21,18:32:37,9.0,< 1.5,,
4856,2019-08-21,18:32:50,8.8,< 1.5,,
4857,2019-08-21,18:33:04,9.5,< 1.5,,
4858,2019-08-21,18:33:17,8.8,< 1.5,,
4859,2019-08-21,18:33:30,9.4,< 1.5,,
4860,2019-08-21,18:33:44,8.9,< 1.5,,
4861,2019-08-21,18:33:57,9.3,< 1.5,,
4862,2019-08-21,18:34:10,9.2,< 1.5,,
4863,2019-08-21,18:34:24,9.5,< 1.5,,
4864,2019-08-21,18:34:37,9.0,< 1.5,,
4865,2019-08-21,18:34:50,9.2,< 1.5,,
4866,2019-08-21,18:35:04,9.2,< 1.5,,
4867,2019-08-21,18:35:17,9.1,< 1.5,,
4868,2019-08-21,18:35:30,9.3,< 1.5,,
4869,2019-08-21,18:35:44,9.6,< 1.5,,
4870,2019-08-21,18:35:57,9.0,< 1.5,,
4871,2019-08-21,18:36:11,9.2,< 1.5,,
4872,2019-08-21,18:36:24,8.9,< 1.5,,
4873,2019-08-21,18:36:37,9.3,< 1.5,,
4874,2019-08-21,18:36:51,8.9,< 1.5,,
4875,2019-08-21,18:37:04,9.2,< 1.5,,
4876,2019-08-21,18:37:17,9.0,< 1.5,,
4877,2019-08-21,18:37:31,9.0,< 1.5,,
4878,2019-08-21,18:37:44,9.2,< 1.5,,
4879,2019-08-21,18:37:57,9.0,< 1.5,,
4880,2019-08-21,18:38:11,9.0,< 1.5,,
4881,2019-08-21,18:38:24,9.0,< 1.5,,
4882,2019-08-21,18:38:37,9.5,< 1.5,,
4883,2019-08-21,18:38:51,9.4,< 1.5,,
4884,2019-08-21,18:39:04,9.0,< 1.5,,
4885,2019-08-21,18:39:17,8.8,< 1.5,,
4886,2019-08-21,18:39:31,9.3,< 1.5,,
4887,2019-08-21,18:39:44,8.9,< 1.5,,
4888,2019-08-21,18:39:57,9.1,< 1.5,,
4889,2019-08-21,18:40:11,9.0,< 1.5,,
4890,2019-08-21,18:40:24,8.5,1.5 ~ 3,,
4891,2019-08-21,18:40:37,9.0,< 1.5,,
4892,2019-08-21,18:40:51,9.2,< 1.5,,
4893,2019-08-21,18:41:04,9.1,< 1.5,,
4894,2019-08-21,18:41:17,9.1,< 1.5,,
4895,2019-08-21,18:41:31,8.2,1.5 ~ 3,,
4896,2019-08-21,18:41:44,8.7,< 1.5,,
4897,2019-08-21,18:41:57,9.0,< 1.5,,
4898,2019-08-21,18:42:11,9.0,< 1.5,,
4899,2019-08-21,18:42:24,9.0,< 1.5,,
4900,2019-08-21,18:42:37,8.8,< 1.5,,
4901,2019-08-21,18:42:51,8.7,< 1.5,,
4902,2019-08-21,18:43:04,9.0,< 1.5,,
4903,2019-08-21,18:43:17,9.5,< 1.5,,
4904,2019-08-21,18:43:31,8.8,< 1.5,,
4905,2019-08-21,18:43:44,9.0,< 1.5,,
4906,2019-08-21,18:43:57,8.8,< 1.5,,
4907,2019-08-21,18:44:11,9.0,< 1.5,,
4908,2019-08-21,18:44:24,8.9,< 1.5,,
4909,2019-08-21,18:44:38,8.7,< 1.5,,
4910,2019-08-21,18:44:51,8.9,< 1.5,,
4911,2019-08-21,18:45:04,8.7,< 1.5,,
4912,2019-08-21,18:45:18,9.0,< 1.5,,
4913,2019-08-21,18:45:31,8.9,< 1.5,,
4914,2019-08-21,18:45:44,8.9,< 1.5,,
4915,2019-08-21,18:45:58,9.3,< 1.5,,
4916,2019-08-21,18:46:11,9.1,< 1.5,,
4917,2019-08-21,18:46:24,9.1,< 1.5,,
4918,2019-08-21,18:46:38,9.1,< 1.5,,
4919,2019-08-21,18:46:51,9.2,< 1.5,,
4920,2019-08-21,18:47:04,9.3,< 1.5,,
4921,2019-08-21,18:47:18,8.9,< 1.5,,
4922,2019-08-21,18:47:31,9.2,< 1.5,,
4923,2019-08-21,18:47:44,9.1,< 1.5,,
4924,2019-08-21,18:47:58,9.3,< 1.5,,
4925,2019-08-21,18:48:11,9.2,< 1.5,,
4926,2019-08-21,18:48:24,9.1,< 1.5,,
4927,2019-08-21,18:48:38,9.1,< 1.5,,
4928,2019-08-21,18:48:51,9.4,< 1.5,,
4929,2019-08-21,18:49:04,9.1,< 1.5,,
4930,2019-08-21,18:49:18,9.3,< 1.5,,
4931,2019-08-21,18:49:31,9.4,< 1.5,,
4932,2019-08-21,18:50:57,19.3,> 4.5,,
4933,2019-08-21,18:51:10,13.3,1.5 ~ 3,,
4934,2019-08-21,18:51:23,14.8,3 ~ 4.5,,
4935,2019-08-21,18:51:37,15.0,3 ~ 4.5,,
4936,2019-08-21,18:51:50,14.5,3 ~ 4.5,,
4937,2019-08-21,18:52:03,14.2,1.5 ~ 3,,
4938,2019-08-21,18:52:17,13.7,1.5 ~ 3,,
4939,2019-08-21,18:52:30,13.5,1.5 ~ 3,,
4940,2019-08-21,18:52:43,13.2,1.5 ~ 3,,
4941,2019-08-21,18:52:57,12.1,< 1.5,,
4942,2019-08-21,18:53:10,11.7,< 1.5,,
4943,2019-08-21,18:53:23,11.8,< 1.5,,
4944,2019-08-21,18:53:37,10.8,< 1.5,,
4945,2019-08-21,18:53:50,10.5,< 1.5,,
4946,2019-08-21,18:54:03,10.8,< 1.5,,
4947,2019-08-21,18:54:17,9.9,< 1.5,,
4948,2019-08-21,18:54:30,9.6,< 1.5,,
4949,2019-08-21,18:54:43,9.4,< 1.5,,
4950,2019-08-21,18:54:57,9.5,< 1.5,,
4951,2019-08-21,18:55:10,9.4,< 1.5,,
4952,2019-08-21,18:55:23,9.2,< 1.5,,
4953,2019-08-21,18:55:37,9.4,< 1.5,,
4954,2019-08-21,18:55:50,9.5,< 1.5,,
4955,2019-08-21,18:56:03,9.7,< 1.5,,
4956,2019-08-21,18:56:17,9.6,< 1.5,,
4957,2019-08-21,18:56:30,9.6,< 1.5,,
4958,2019-08-21,18:56:43,9.3,< 1.5,,
4959,2019-08-21,18:56:57,9.4,< 1.5,,
4960,2019-08-21,18:57:10,9.2,< 1.5,,
4961,2019-08-21,18:57:23,9.3,< 1.5,,
4962,2019-08-21,18:57:37,9.2,< 1.5,,
4963,2019-08-21,18:57:50,9.4,< 1.5,,
4964,2019-08-21,18:58:03,9.5,< 1.5,,
4965,2019-08-21,18:58:17,9.4,< 1.5,,
4966,2019-08-21,18:58:30,9.7,< 1.5,,
4967,2019-08-21,18:58:43,9.5,< 1.5,,
4968,2019-08-21,18:58:57,9.6,< 1.5,,
4969,2019-08-21,18:59:10,9.4,< 1.5,,
4970,2019-08-21,18:59:23,9.5,< 1.5,,
4971,2019-08-21,18:59:37,9.6,< 1.5,,
4972,2019-08-21,18:59:50,9.5,< 1.5,,
4973,2019-08-21,19:00:03,9.5,< 1.5,,
4974,2019-08-21,19:00:17,9.4,< 1.5,,
4975,2019-08-21,19:00:30,9.5,< 1.5,,
4976,2019-08-21,19:00:43,9.0,< 1.5,,
4977,2019-08-21,19:00:57,8.9,< 1.5,,
4978,2019-08-21,19:01:10,9.5,< 1.5,,
4979,2019-08-21,19:01:23,9.7,< 1.5,,
4980,2019-08-21,19:01:37,9.4,< 1.5,,
4981,2019-08-21,19:01:50,9.4,< 1.5,,
4982,2019-08-21,19:02:03,9.8,< 1.5,,
4983,2019-08-21,19:02:17,9.2,< 1.5,,
4984,2019-08-21,19:02:30,9.2,< 1.5,,
4985,2019-08-21,19:02:43,9.3,< 1.5,,
4986,2019-08-21,19:02:57,9.1,< 1.5,,
4987,2019-08-21,19:03:10,9.6,< 1.5,,
4988,2019-08-21,19:03:23,9.0,< 1.5,,
4989,2019-08-21,19:03:37,9.5,< 1.5,,
4990,2019-08-21,19:03:50,9.8,< 1.5,,
4991,2019-08-21,19:04:03,9.3,< 1.5,,
4992,2019-08-21,19:04:17,9.1,< 1.5,,
4993,2019-08-21,19:04:30,9.7,< 1.5,,
4994,2019-08-21,19:04:43,9.4,< 1.5,,
4995,2019-08-21,19:04:57,9.3,< 1.5,,
4996,2019-08-21,19:05:10,9.1,< 1.5,,
4997,2019-08-21,19:05:23,9.3,< 1.5,,
4998,2019-08-21,19:05:37,9.3,< 1.5,,
4999,2019-08-21,19:05:50,9.3,< 1.5,,
5000,2019-08-21,19:06:03,9.2,< 1.5,,
5001,2019-08-21,19:06:17,9.5,< 1.5,,
5002,2019-08-21,19:06:30,9.4,< 1.5,,
5003,2019-08-21,19:06:43,9.1,< 1.5,,
5004,2019-08-21,19:06:57,8.7,< 1.5,,
5005,2019-08-21,19:07:10,9.3,< 1.5,,
5006,2019-08-21,19:07:23,9.4,< 1.5,,
5007,2019-08-21,19:07:37,9.6,< 1.5,,
5008,2019-08-21,19:07:50,9.1,< 1.5,,
5009,2019-08-21,19:08:03,9.4,< 1.5,,
5010,2019-08-21,19:08:16,9.2,< 1.5,,
5011,2019-08-21,19:08:30,9.2,< 1.5,,
5012,2019-08-21,19:08:43,9.4,< 1.5,,
5013,2019-08-21,19:08:57,9.8,< 1.5,,
5014,2019-08-21,19:09:10,9.1,< 1.5,,
5015,2019-08-21,19:09:23,9.5,< 1.5,,
5016,2019-08-21,19:09:37,9.2,< 1.5,,
5017,2019-08-21,19:09:50,9.8,< 1.5,,
5018,2019-08-21,19:10:03,9.2,< 1.5,,
5019,2019-08-21,19:10:17,9.3,< 1.5,,
5020,2019-08-21,19:10:30,9.3,< 1.5,,
5021,2019-08-21,19:10:43,9.6,< 1.5,,
5022,2019-08-21,19:10:57,8.7,< 1.5,,
5023,2019-08-21,19:11:10,9.1,< 1.5,,
5024,2019-08-21,19:11:23,9.0,< 1.5,,
5025,2019-08-21,19:11:37,9.3,< 1.5,,
5026,2019-08-21,19:11:50,9.3,< 1.5,,
5027,2019-08-21,19:12:03,9.2,< 1.5,,
5028,2019-08-21,19:12:17,9.0,< 1.5,,
5029,2019-08-21,19:12:30,9.2,< 1.5,,
5030,2019-08-21,19:12:43,9.1,< 1.5,,
5031,2019-08-21,19:12:57,8.7,< 1.5,,
5032,2019-08-21,19:13:10,9.0,< 1.5,,
5033,2019-08-21,19:13:24,9.1,< 1.5,,
5034,2019-08-21,19:13:37,9.2,< 1.5,,
5035,2019-08-21,19:13:50,9.2,< 1.5,,
5036,2019-08-21,19:14:04,9.1,< 1.5,,
5037,2019-08-21,19:14:17,8.8,< 1.5,,
5038,2019-08-21,19:14:30,9.4,< 1.5,,
5039,2019-08-21,19:14:44,9.3,< 1.5,,
5040,2019-08-21,19:14:57,9.4,< 1.5,,
5041,2019-08-21,19:15:10,9.4,< 1.5,,
5042,2019-08-21,19:15:24,9.5,< 1.5,,
5043,2019-08-21,19:15:37,9.2,< 1.5,,
5044,2019-08-21,19:15:50,9.6,< 1.5,,
5045,2019-08-21,19:16:04,9.9,< 1.5,,
5046,2019-08-21,19:16:17,9.1,< 1.5,,
5047,2019-08-21,19:16:30,9.2,< 1.5,,
5048,2019-08-21,19:16:44,9.0,< 1.5,,
5049,2019-08-21,19:16:57,9.1,< 1.5,,
5050,2019-08-21,19:17:10,9.2,< 1.5,,
5051,2019-08-21,19:17:24,9.3,< 1.5,,
5052,2019-08-21,19:17:37,9.2,< 1.5,,
5053,2019-08-21,19:17:50,9.2,< 1.5,,
5054,2019-08-21,19:18:04,9.4,< 1.5,,
5055,2019-08-21,19:18:17,9.1,< 1.5,,
5056,2019-08-21,19:18:30,8.8,< 1.5,,
5057,2019-08-21,19:18:44,9.0,< 1.5,,
5058,2019-08-21,19:18:57,9.5,< 1.5,,
5059,2019-08-21,19:19:10,9.2,< 1.5,,
5060,2019-08-21,19:19:24,9.4,< 1.5,,
5061,2019-08-21,19:19:37,9.3,< 1.5,,
5062,2019-08-21,19:19:50,9.5,< 1.5,,
5063,2019-08-21,19:20:04,9.0,< 1.5,,
5064,2019-08-21,19:20:17,9.5,< 1.5,,
5065,2019-08-21,19:20:30,9.2,< 1.5,,
5066,2019-08-21,19:20:44,9.3,< 1.5,,
5067,2019-08-21,19:20:57,9.7,< 1.5,,
5068,2019-08-21,19:21:10,9.4,< 1.5,,
5069,2019-08-21,19:21:24,9.1,< 1.5,,
5070,2019-08-21,19:21:37,9.5,< 1.5,,
5071,2019-08-21,19:21:50,9.7,< 1.5,,
5072,2019-08-21,19:22:04,9.5,< 1.5,,
5073,2019-08-21,19:22:17,9.3,< 1.5,,
5074,2019-08-21,19:22:30,9.5,< 1.5,,
5075,2019-08-21,19:22:44,9.0,< 1.5,,
5076,2019-08-21,19:22:57,9.3,< 1.5,,
5077,2019-08-21,19:23:10,9.4,< 1.5,,
5078,2019-08-21,19:23:24,9.0,< 1.5,,
5079,2019-08-21,19:23:37,9.4,< 1.5,,
5080,2019-08-21,19:23:50,9.1,< 1.5,,
5081,2019-08-21,19:24:04,9.1,< 1.5,,
5082,2019-08-21,19:24:17,9.0,< 1.5,,
5083,2019-08-21,19:24:30,9.3,< 1.5,,
5084,2019-08-21,19:24:44,8.7,< 1.5,,
5085,2019-08-21,19:24:57,9.1,< 1.5,,
5086,2019-08-21,19:25:10,9.3,< 1.5,,
5087,2019-08-21,19:25:24,9.6,< 1.5,,
5088,2019-08-21,19:25:37,9.4,< 1.5,,
5089,2019-08-21,19:25:50,9.3,< 1.5,,
5090,2019-08-21,19:26:04,9.4,< 1.5,,
5091,2019-08-21,19:26:17,9.1,< 1.5,,
5092,2019-08-21,19:26:30,8.8,< 1.5,,
5093,2019-08-21,19:26:44,9.6,< 1.5,,
5094,2019-08-21,19:26:57,8.9,< 1.5,,
5095,2019-08-21,19:27:10,9.0,< 1.5,,
5096,2019-08-21,19:27:24,9.3,< 1.5,,
5097,2019-08-21,19:27:37,9.1,< 1.5,,
5098,2019-08-21,19:27:50,9.2,< 1.5,,
5099,2019-08-21,19:28:04,9.2,< 1.5,,
5100,2019-08-21,19:28:17,8.9,< 1.5,,
5101,2019-08-21,19:28:31,9.5,< 1.5,,
5102,2019-08-21,19:28:44,9.1,< 1.5,,
5103,2019-08-21,19:28:57,9.2,< 1.5,,
5104,2019-08-21,19:29:11,9.2,< 1.5,,
5105,2019-08-21,19:29:24,9.4,< 1.5,,
5106,2019-08-21,19:29:38,9.2,< 1.5,,
5107,2019-08-21,19:29:51,9.1,< 1.5,,
5108,2019-08-21,19:30:04,8.7,< 1.5,,
5109,2019-08-21,19:30:18,9.0,< 1.5,,
5110,2019-08-21,19:30:31,9.5,< 1.5,,
5111,2019-08-21,19:30:45,9.3,< 1.5,,
5112,2019-08-21,19:30:58,9.0,< 1.5,,
5113,2019-08-21,19:31:11,9.4,< 1.5,,
5114,2019-08-21,19:31:25,9.7,< 1.5,,
5115,2019-08-21,19:31:38,9.4,< 1.5,,
5116,2019-08-21,19:31:51,10.0,< 1.5,,
5117,2019-08-21,19:32:05,9.2,< 1.5,,
5118,2019-08-21,19:32:18,9.1,< 1.5,,
5119,2019-08-21,19:32:31,9.5,< 1.5,,
5120,2019-08-21,19:32:45,9.4,< 1.5,,
5121,2019-08-21,19:32:58,9.6,< 1.5,,
5122,2019-08-21,19:33:11,9.5,< 1.5,,
5123,2019-08-21,19:33:25,9.5,< 1.5,,
5124,2019-08-21,19:33:38,9.6,< 1.5,,
5125,2019-08-21,19:33:51,9.1,< 1.5,,
5126,2019-08-21,19:34:05,9.3,< 1.5,,
5127,2019-08-21,19:34:18,9.3,< 1.5,,
5128,2019-08-21,19:34:31,9.5,< 1.5,,
5129,2019-08-21,19:34:45,9.3,< 1.5,,
5130,2019-08-21,19:34:58,9.3,< 1.5,,
5131,2019-08-21,19:35:11,9.4,< 1.5,,
5132,2019-08-21,19:35:25,9.7,< 1.5,,
5133,2019-08-21,19:35:38,9.5,< 1.5,,
5134,2019-08-21,19:35:52,9.2,< 1.5,,
5135,2019-08-21,19:36:05,9.9,< 1.5,,
5136,2019-08-21,19:36:18,9.4,< 1.5,,
5137,2019-08-21,19:36:32,9.4,< 1.5,,
5138,2019-08-21,19:36:45,9.3,< 1.5,,
5139,2019-08-21,19:36:58,9.5,< 1.5,,
5140,2019-08-21,19:37:12,9.2,< 1.5,,
5141,2019-08-21,19:37:25,9.6,< 1.5,,
5142,2019-08-21,19:37:38,9.8,< 1.5,,
5143,2019-08-21,19:37:52,9.8,< 1.5,,
5144,2019-08-21,19:38:05,9.6,< 1.5,,
5145,2019-08-21,19:38:18,9.6,< 1.5,,
5146,2019-08-21,19:38:32,9.4,< 1.5,,
5147,2019-08-21,19:38:45,9.5,< 1.5,,
5148,2019-08-21,19:38:58,9.3,< 1.5,,
5149,2019-08-21,19:39:12,9.8,< 1.5,,
5150,2019-08-21,19:39:25,9.3,< 1.5,,
5151,2019-08-21,19:39:38,9.4,< 1.5,,
5152,2019-08-21,19:39:52,9.4,< 1.5,,
5153,2019-08-21,19:40:05,9.5,< 1.5,,
5154,2019-08-21,19:40:18,9.3,< 1.5,,
5155,2019-08-21,19:40:32,9.5,< 1.5,,
5156,2019-08-21,19:40:45,9.4,< 1.5,,
5157,2019-08-21,19:40:58,9.5,< 1.5,,
5158,2019-08-21,19:41:12,9.3,< 1.5,,
5159,2019-08-21,19:41:25,9.3,< 1.5,,
5160,2019-08-21,19:41:38,9.3,< 1.5,,
5161,2019-08-21,19:41:52,9.4,< 1.5,,
5162,2019-08-21,19:42:05,9.8,< 1.5,,
5163,2019-08-21,19:42:18,9.6,< 1.5,,
5164,2019-08-21,19:42:32,9.3,< 1.5,,
5165,2019-08-21,19:42:45,9.2,< 1.5,,
5166,2019-08-21,19:42:58,9.3,< 1.5,,
5167,2019-08-21,19:43:12,9.4,< 1.5,,
5168,2019-08-21,19:43:25,9.4,< 1.5,,
5169,2019-08-21,19:43:38,9.3,< 1.5,,
5170,2019-08-21,19:43:52,9.3,< 1.5,,
5171,2019-08-21,19:44:05,9.7,< 1.5,,
5172,2019-08-21,19:44:18,9.4,< 1.5,,
5173,2019-08-21,19:44:32,9.2,< 1.5,,
5174,2019-08-21,19:44:45,9.3,< 1.5,,
5175,2019-08-21,19:44:58,9.2,< 1.5,,
5176,2019-08-21,19:45:12,9.0,< 1.5,,
5177,2019-08-21,19:45:25,8.9,< 1.5,,
5178,2019-08-21,19:45:38,9.1,< 1.5,,
5179,2019-08-21,19:45:52,9.4,< 1.5,,
5180,2019-08-21,19:46:05,9.2,< 1.5,,
5181,2019-08-21,19:46:18,9.7,< 1.5,,
5182,2019-08-21,19:46:32,9.2,< 1.5,,
5183,2019-08-21,19:46:45,9.4,< 1.5,,
5184,2019-08-21,19:46:58,9.2,< 1.5,,
5185,2019-08-21,19:47:12,9.7,< 1.5,,
5186,2019-08-21,19:47:25,9.1,< 1.5,,
5187,2019-08-21,19:47:38,9.3,< 1.5,,
5188,2019-08-21,19:47:52,9.3,< 1.5,,
5189,2019-08-21,19:48:05,9.3,< 1.5,,
5190,2019-08-21,19:48:19,9.0,< 1.5,,
5191,2019-08-21,19:48:32,9.2,< 1.5,,
5192,2019-08-21,19:48:45,8.8,< 1.5,,
5193,2019-08-21,19:48:59,8.9,< 1.5,,
5194,2019-08-21,19:49:12,9.4,< 1.5,,
5195,2019-08-21,19:49:25,9.7,< 1.5,,
5196,2019-08-21,19:49:39,9.1,< 1.5,,
5197,2019-08-21,19:49:52,9.0,< 1.5,,
5198,2019-08-21,19:50:05,9.2,< 1.5,,
5199,2019-08-21,19:50:19,9.5,< 1.5,,
5200,2019-08-21,19:50:32,9.1,< 1.5,,
5201,2019-08-21,19:50:46,9.2,< 1.5,,
5202,2019-08-21,19:50:59,9.1,< 1.5,,
5203,2019-08-21,19:51:12,9.5,< 1.5,,
5204,2019-08-21,19:51:26,9.4,< 1.5,,
5205,2019-08-21,19:51:39,9.3,< 1.5,,
5206,2019-08-21,19:51:52,9.7,< 1.5,,
5207,2019-08-21,19:52:06,9.1,< 1.5,,
5208,2019-08-21,19:52:19,9.2,< 1.5,,
5209,2019-08-21,19:52:32,9.6,< 1.5,,
5210,2019-08-21,19:52:46,9.6,< 1.5,,
5211,2019-08-21,19:52:59,9.4,< 1.5,,
5212,2019-08-21,19:53:12,9.4,< 1.5,,
5213,2019-08-21,19:53:26,9.3,< 1.5,,
5214,2019-08-21,19:53:39,9.4,< 1.5,,
5215,2019-08-21,19:53:52,9.1,< 1.5,,
5216,2019-08-21,19:54:06,9.5,< 1.5,,
5217,2019-08-21,19:54:19,9.2,< 1.5,,
5218,2019-08-21,19:54:32,9.8,< 1.5,,
5219,2019-08-21,19:54:46,9.5,< 1.5,,
5220,2019-08-21,19:54:59,9.1,< 1.5,,
5221,2019-08-21,19:55:12,9.2,< 1.5,,
5222,2019-08-21,19:55:26,9.2,< 1.5,,
5223,2019-08-21,19:55:39,9.4,< 1.5,,
5224,2019-08-21,19:55:52,9.5,< 1.5,,
5225,2019-08-21,19:56:06,9.6,< 1.5,,
5226,2019-08-21,19:56:19,9.3,< 1.5,,
5227,2019-08-21,19:56:32,9.3,< 1.5,,
5228,2019-08-21,19:56:46,9.3,< 1.5,,
5229,2019-08-21,19:56:59,9.3,< 1.5,,
5230,2019-08-21,19:57:12,9.2,< 1.5,,
5231,2019-08-21,19:57:26,9.3,< 1.5,,
5232,2019-08-21,19:57:39,9.2,< 1.5,,
5233,2019-08-21,19:57:52,9.3,< 1.5,,
5234,2019-08-21,19:58:06,9.1,< 1.5,,
5235,2019-08-21,19:58:19,9.2,< 1.5,,
5236,2019-08-21,19:58:32,9.5,< 1.5,,
5237,2019-08-21,19:58:46,9.6,< 1.5,,
5238,2019-08-21,19:58:59,9.2,< 1.5,,
5239,2019-08-21,19:59:12,9.3,< 1.5,,
